ano,id_municipio,bioma,area_total,desmatado,vegetacao_natural,nao_vegetacao_natural,hidrografia
2017,1101559,Amazônia,462.75191,441.7,21.1,0,0
2012,1101559,Amazônia,462.75191,441.2,21.6,0,0
2021,1101559,Amazônia,462.75191,442.7,20.1,0,0
2023,1101559,Amazônia,462.75191,442.7,20.1,0,0
2011,1101559,Amazônia,462.75191,441.1,21.7,0,0
2012,1502756,Amazônia,700.51117,611.7,88.5,0,0.3
2014,1502756,Amazônia,700.51117,612.6,87.6,0,0.3
2009,1502756,Amazônia,700.51117,610.1,90.1,0,0.3
2003,1502756,Amazônia,700.51117,582.3,117.9,0,0.3
2002,1502756,Amazônia,700.51117,578.5,121.7,0,0.3
2006,1502756,Amazônia,700.51117,603.7,96.5,0,0.3
2011,1502756,Amazônia,700.51117,611.1,89.1,0,0.3
2008,1502756,Amazônia,700.51117,609.2,91,0,0.3
2020,1502756,Amazônia,700.51117,617.9,82.3,0,0.3
2001,1502756,Amazônia,700.51117,576.2,124,0,0.3
2010,1502756,Amazônia,700.51117,610.5,89.7,0,0.3
2013,1502756,Amazônia,700.51117,612.3,87.9,0,0.3
2007,1502756,Amazônia,700.51117,606.8,93.4,0,0.3
2022,1502756,Amazônia,700.51117,618.5,81.7,0,0.3
2004,1502756,Amazônia,700.51117,596.4,103.8,0,0.3
2017,1502756,Amazônia,700.51117,616.4,83.8,0,0.3
2018,1502756,Amazônia,700.51117,616.8,83.4,0,0.3
2015,1502756,Amazônia,700.51117,613.1,87.1,0,0.3
2016,1502756,Amazônia,700.51117,613.3,86.9,0,0.3
2023,1502756,Amazônia,700.51117,618.7,81.5,0,0.3
2019,1502756,Amazônia,700.51117,617.1,83.1,0,0.3
2000,1502756,Amazônia,700.51117,573,127.2,0,0.3
2005,1502756,Amazônia,700.51117,599.9,100.3,0,0.3
2021,1502756,Amazônia,700.51117,618.2,82,0,0.3
2007,1505106,Amazônia,27830.4581,1698.5,20153.2,4617.2,1361.6
2003,1505106,Amazônia,27830.4581,1545.4,20306.3,4617.2,1361.6
2019,1505106,Amazônia,27830.4581,1974.6,19877.1,4617.2,1361.6
2020,1505106,Amazônia,27830.4581,2017,19834.7,4617.2,1361.6
2018,1505106,Amazônia,27830.4581,1939.8,19911.9,4617.2,1361.6
2012,1505106,Amazônia,27830.4581,1837.6,20014.1,4617.2,1361.6
2021,1505106,Amazônia,27830.4581,2046.6,19805.1,4617.2,1361.6
2009,1505106,Amazônia,27830.4581,1767.5,20084.2,4617.2,1361.6
2022,1505106,Amazônia,27830.4581,2078.3,19773.4,4617.2,1361.6
2015,1505106,Amazônia,27830.4581,1889.3,19962.4,4617.2,1361.6
2016,1505106,Amazônia,27830.4581,1899.5,19952.2,4617.2,1361.6
2000,1505106,Amazônia,27830.4581,1452.2,20399.5,4617.2,1361.6
2004,1505106,Amazônia,27830.4581,1599.8,20251.9,4617.2,1361.6
2008,1505106,Amazônia,27830.4581,1739.8,20111.9,4617.2,1361.6
2017,1505106,Amazônia,27830.4581,1917.4,19934.3,4617.2,1361.6
2023,1505106,Amazônia,27830.4581,2102,19749.7,4617.2,1361.6
2010,1505106,Amazônia,27830.4581,1812,20039.7,4617.2,1361.6
2014,1505106,Amazônia,27830.4581,1876.1,19975.6,4617.2,1361.6
2013,1505106,Amazônia,27830.4581,1853.1,19998.6,4617.2,1361.6
2005,1505106,Amazônia,27830.4581,1630.1,20221.6,4617.2,1361.6
2001,1505106,Amazônia,27830.4581,1470.1,20381.6,4617.2,1361.6
2011,1505106,Amazônia,27830.4581,1827.6,20024.1,4617.2,1361.6
2002,1505106,Amazônia,27830.4581,1510.5,20341.2,4617.2,1361.6
2006,1505106,Amazônia,27830.4581,1658.8,20192.9,4617.2,1361.6
2023,5106224,Amazônia,2973.47874,1408.9,1370.4,182.5,11.7
2015,5106224,Amazônia,2973.47874,1396.7,1382.6,182.5,11.7
2000,5106224,Amazônia,2973.47874,1091.9,1687.4,182.5,11.7
2019,5106224,Amazônia,2973.47874,1406.4,1372.9,182.5,11.7
2006,5106224,Amazônia,2973.47874,1372.1,1407.2,182.5,11.7
2022,5106224,Amazônia,2973.47874,1407.8,1371.5,182.5,11.7
2002,5106224,Amazônia,2973.47874,1151.3,1628,182.5,11.7
2014,5106224,Amazônia,2973.47874,1387,1392.3,182.5,11.7
2010,5106224,Amazônia,2973.47874,1376.2,1403.1,182.5,11.7
2021,5106224,Amazônia,2973.47874,1407.4,1371.9,182.5,11.7
2003,5106224,Amazônia,2973.47874,1236.5,1542.8,182.5,11.7
2007,5106224,Amazônia,2973.47874,1372.6,1406.7,182.5,11.7
2018,5106224,Amazônia,2973.47874,1401.2,1378.1,182.5,11.7
2009,5106224,Amazônia,2973.47874,1373.9,1405.4,182.5,11.7
2016,5106224,Amazônia,2973.47874,1399.4,1379.9,182.5,11.7
2001,5106224,Amazônia,2973.47874,1123.5,1655.8,182.5,11.7
2008,5106224,Amazônia,2973.47874,1373.7,1405.6,182.5,11.7
2020,5106224,Amazônia,2973.47874,1406.4,1372.9,182.5,11.7
2005,5106224,Amazônia,2973.47874,1359.1,1420.2,182.5,11.7
2011,5106224,Amazônia,2973.47874,1380.2,1399.1,182.5,11.7
2017,5106224,Amazônia,2973.47874,1399.7,1379.6,182.5,11.7
2004,5106224,Amazônia,2973.47874,1337.6,1441.7,182.5,11.7
2012,5106224,Amazônia,2973.47874,1385.5,1393.8,182.5,11.7
2013,5106224,Amazônia,2973.47874,1386.1,1393.2,182.5,11.7
2012,2103174,Amazônia,8403.34347,2476.4,5915.6,0,11.3
2013,2103174,Amazônia,8403.34347,2488.4,5903.6,0,11.3
2021,2103174,Amazônia,8403.34347,2544,5848,0,11.3
2016,2103174,Amazônia,8403.34347,2511.6,5880.4,0,11.3
2017,2103174,Amazônia,8403.34347,2518.2,5873.8,0,11.3
2023,2103174,Amazônia,8403.34347,2557.3,5834.7,0,11.3
2000,2103174,Amazônia,8403.34347,1873.6,6518.4,0,11.3
2020,2103174,Amazônia,8403.34347,2539.5,5852.5,0,11.3
2008,2103174,Amazônia,8403.34347,2341.2,6050.8,0,11.3
2010,2103174,Amazônia,8403.34347,2440,5952,0,11.3
2011,2103174,Amazônia,8403.34347,2469.4,5922.6,0,11.3
2002,2103174,Amazônia,8403.34347,2028.7,6363.3,0,11.3
2005,2103174,Amazônia,8403.34347,2266.1,6125.9,0,11.3
2001,2103174,Amazônia,8403.34347,1964.2,6427.8,0,11.3
2015,2103174,Amazônia,8403.34347,2506.8,5885.2,0,11.3
2019,2103174,Amazônia,8403.34347,2530,5862,0,11.3
2006,2103174,Amazônia,8403.34347,2312.4,6079.6,0,11.3
2018,2103174,Amazônia,8403.34347,2525.1,5866.9,0,11.3
2004,2103174,Amazônia,8403.34347,2146.9,6245.1,0,11.3
2007,2103174,Amazônia,8403.34347,2326.6,6065.4,0,11.3
2022,2103174,Amazônia,8403.34347,2551,5841,0,11.3
2014,2103174,Amazônia,8403.34347,2503.3,5888.7,0,11.3
2009,2103174,Amazônia,8403.34347,2420.5,5971.5,0,11.3
2003,2103174,Amazônia,8403.34347,2033.9,6358.1,0,11.3
2006,1718550,Amazônia,485.3065,429.1,55.8,0.4,0
2001,1718550,Amazônia,485.3065,416.7,68.2,0.4,0
2021,1718550,Amazônia,485.3065,435.3,49.6,0.4,0
2007,1718550,Amazônia,485.3065,429.3,55.6,0.4,0
2004,1718550,Amazônia,485.3065,426.2,58.7,0.4,0
2014,1718550,Amazônia,485.3065,432.2,52.7,0.4,0
2019,1718550,Amazônia,485.3065,434.4,50.5,0.4,0
2020,1718550,Amazônia,485.3065,435.3,49.6,0.4,0
2003,1718550,Amazônia,485.3065,424,60.9,0.4,0
2015,1718550,Amazônia,485.3065,432.9,52,0.4,0
2000,1718550,Amazônia,485.3065,413.6,71.3,0.4,0
2011,1718550,Amazônia,485.3065,431.5,53.4,0.4,0
2023,1718550,Amazônia,485.3065,435.8,49.1,0.4,0
2005,1718550,Amazônia,485.3065,428.7,56.2,0.4,0
2013,1718550,Amazônia,485.3065,431.7,53.2,0.4,0
2017,1718550,Amazônia,485.3065,433.5,51.4,0.4,0
2012,1718550,Amazônia,485.3065,431.5,53.4,0.4,0
2008,1718550,Amazônia,485.3065,430.9,54,0.4,0
2018,1718550,Amazônia,485.3065,433.8,51.1,0.4,0
2022,1718550,Amazônia,485.3065,435.6,49.3,0.4,0
2009,1718550,Amazônia,485.3065,431,53.9,0.4,0
2010,1718550,Amazônia,485.3065,431.3,53.6,0.4,0
2002,1718550,Amazônia,485.3065,420.2,64.7,0.4,0
2016,1718550,Amazônia,485.3065,433.2,51.7,0.4,0
2022,2105658,Amazônia,567.43371,551.5,14.3,0,1.6
2000,2105658,Amazônia,567.43371,531.2,34.6,0,1.6
2002,2105658,Amazônia,567.43371,531.2,34.6,0,1.6
2008,2105658,Amazônia,567.43371,548,17.8,0,1.6
2023,2105658,Amazônia,567.43371,551.6,14.2,0,1.6
2011,2105658,Amazônia,567.43371,549.9,15.9,0,1.6
2018,2105658,Amazônia,567.43371,550.4,15.4,0,1.6
2004,2105658,Amazônia,567.43371,545.9,19.9,0,1.6
2017,2105658,Amazônia,567.43371,550.4,15.4,0,1.6
2014,2105658,Amazônia,567.43371,550,15.8,0,1.6
2010,2105658,Amazônia,567.43371,549.4,16.4,0,1.6
2003,2105658,Amazônia,567.43371,545.9,19.9,0,1.6
2001,2105658,Amazônia,567.43371,531.2,34.6,0,1.6
2020,2105658,Amazônia,567.43371,551.2,14.6,0,1.6
2009,2105658,Amazônia,567.43371,548.3,17.5,0,1.6
2019,2105658,Amazônia,567.43371,551.2,14.6,0,1.6
2007,2105658,Amazônia,567.43371,548,17.8,0,1.6
2016,2105658,Amazônia,567.43371,550.3,15.5,0,1.6
2021,2105658,Amazônia,567.43371,551.5,14.3,0,1.6
2005,2105658,Amazônia,567.43371,546.2,19.6,0,1.6
2006,2105658,Amazônia,567.43371,548,17.8,0,1.6
2015,2105658,Amazônia,567.43371,550.1,15.7,0,1.6
2013,2105658,Amazônia,567.43371,549.9,15.9,0,1.6
2012,2105658,Amazônia,567.43371,549.9,15.9,0,1.6
2001,1502764,Amazônia,17091.04824,4616.7,11008.1,1466.2,0
2007,1502764,Amazônia,17091.04824,6780.1,8844.7,1466.2,0
2004,1502764,Amazônia,17091.04824,5732.9,9891.9,1466.2,0
2014,1502764,Amazônia,17091.04824,7223.2,8401.6,1466.2,0
2008,1502764,Amazônia,17091.04824,6963.4,8661.4,1466.2,0
2003,1502764,Amazônia,17091.04824,5331.7,10293.1,1466.2,0
2016,1502764,Amazônia,17091.04824,7296.4,8328.4,1466.2,0
2023,1502764,Amazônia,17091.04824,7564.9,8059.9,1466.2,0
2010,1502764,Amazônia,17091.04824,7043.1,8581.7,1466.2,0
2006,1502764,Amazônia,17091.04824,6489.1,9135.7,1466.2,0
2013,1502764,Amazônia,17091.04824,7197.6,8427.2,1466.2,0
2002,1502764,Amazônia,17091.04824,4983.5,10641.3,1466.2,0
2019,1502764,Amazônia,17091.04824,7407.5,8217.3,1466.2,0
2020,1502764,Amazônia,17091.04824,7477.3,8147.5,1466.2,0
2018,1502764,Amazônia,17091.04824,7363.6,8261.2,1466.2,0
2000,1502764,Amazônia,17091.04824,4178.3,11446.5,1466.2,0
2021,1502764,Amazônia,17091.04824,7524.1,8100.7,1466.2,0
2015,1502764,Amazônia,17091.04824,7263.8,8361,1466.2,0
2017,1502764,Amazônia,17091.04824,7334.8,8290,1466.2,0
2011,1502764,Amazônia,17091.04824,7102,8522.8,1466.2,0
2005,1502764,Amazônia,17091.04824,6313.8,9311,1466.2,0
2009,1502764,Amazônia,17091.04824,7000.6,8624.2,1466.2,0
2022,1502764,Amazônia,17091.04824,7549.5,8075.3,1466.2,0
2012,1502764,Amazônia,17091.04824,7159.8,8465,1466.2,0
2011,1502400,Amazônia,1034.94793,898.7,135.2,0,1
2015,1502400,Amazônia,1034.94793,901.4,132.5,0,1
2023,1502400,Amazônia,1034.94793,906.3,127.6,0,1
2013,1502400,Amazônia,1034.94793,900.5,133.4,0,1
2008,1502400,Amazônia,1034.94793,895.7,138.2,0,1
2016,1502400,Amazônia,1034.94793,902.2,131.7,0,1
2014,1502400,Amazônia,1034.94793,900.7,133.2,0,1
2004,1502400,Amazônia,1034.94793,871.4,162.5,0,1
2010,1502400,Amazônia,1034.94793,897.7,136.2,0,1
2018,1502400,Amazônia,1034.94793,903.5,130.4,0,1
2006,1502400,Amazônia,1034.94793,886.2,147.7,0,1
2022,1502400,Amazônia,1034.94793,905.9,128,0,1
2021,1502400,Amazônia,1034.94793,905.4,128.5,0,1
2007,1502400,Amazônia,1034.94793,890.1,143.8,0,1
2001,1502400,Amazônia,1034.94793,828.9,205,0,1
2002,1502400,Amazônia,1034.94793,836.3,197.6,0,1
2003,1502400,Amazônia,1034.94793,862.6,171.3,0,1
2019,1502400,Amazônia,1034.94793,903.8,130.1,0,1
2000,1502400,Amazônia,1034.94793,728.8,305.1,0,1
2020,1502400,Amazônia,1034.94793,904.5,129.4,0,1
2009,1502400,Amazônia,1034.94793,896.2,137.7,0,1
2017,1502400,Amazônia,1034.94793,903.1,130.8,0,1
2012,1502400,Amazônia,1034.94793,899.3,134.6,0,1
2005,1502400,Amazônia,1034.94793,875.6,158.3,0,1
2004,1301308,Amazônia,18709.69868,251.7,16297.9,727.4,1432.7
2020,1301308,Amazônia,18709.69868,273.9,16275.7,727.4,1432.7
2000,1301308,Amazônia,18709.69868,233.8,16315.8,727.4,1432.7
2013,1301308,Amazônia,18709.69868,261.6,16288,727.4,1432.7
2008,1301308,Amazônia,18709.69868,256.7,16292.9,727.4,1432.7
2021,1301308,Amazônia,18709.69868,275.3,16274.3,727.4,1432.7
2023,1301308,Amazônia,18709.69868,280.3,16269.3,727.4,1432.7
2019,1301308,Amazônia,18709.69868,272.6,16277,727.4,1432.7
2015,1301308,Amazônia,18709.69868,265.7,16283.9,727.4,1432.7
2022,1301308,Amazônia,18709.69868,277.2,16272.4,727.4,1432.7
2002,1301308,Amazônia,18709.69868,243.3,16306.3,727.4,1432.7
2011,1301308,Amazônia,18709.69868,259.9,16289.7,727.4,1432.7
2012,1301308,Amazônia,18709.69868,260.5,16289.1,727.4,1432.7
2016,1301308,Amazônia,18709.69868,266.8,16282.8,727.4,1432.7
2014,1301308,Amazônia,18709.69868,264.7,16284.9,727.4,1432.7
2018,1301308,Amazônia,18709.69868,270.1,16279.5,727.4,1432.7
2005,1301308,Amazônia,18709.69868,253,16296.6,727.4,1432.7
2001,1301308,Amazônia,18709.69868,239.6,16310,727.4,1432.7
2009,1301308,Amazônia,18709.69868,258,16291.6,727.4,1432.7
2010,1301308,Amazônia,18709.69868,259.1,16290.5,727.4,1432.7
2017,1301308,Amazônia,18709.69868,268.2,16281.4,727.4,1432.7
2007,1301308,Amazônia,18709.69868,255.3,16294.3,727.4,1432.7
2006,1301308,Amazônia,18709.69868,253,16296.6,727.4,1432.7
2003,1301308,Amazônia,18709.69868,248.6,16301,727.4,1432.7
2015,1504703,Amazônia,9098.17456,4312,4540,189.4,56.8
2019,1504703,Amazônia,9098.17456,4446.8,4405.2,189.4,56.8
2021,1504703,Amazônia,9098.17456,4538.8,4313.2,189.4,56.8
2002,1504703,Amazônia,9098.17456,3327.2,5524.8,189.4,56.8
2016,1504703,Amazônia,9098.17456,4342.3,4509.7,189.4,56.8
2010,1504703,Amazônia,9098.17456,4140.1,4711.9,189.4,56.8
2008,1504703,Amazônia,9098.17456,3957.9,4894.1,189.4,56.8
2023,1504703,Amazônia,9098.17456,4710.6,4141.4,189.4,56.8
2001,1504703,Amazônia,9098.17456,3251.5,5600.5,189.4,56.8
2017,1504703,Amazônia,9098.17456,4385.4,4466.6,189.4,56.8
2020,1504703,Amazônia,9098.17456,4483.1,4368.9,189.4,56.8
2006,1504703,Amazônia,9098.17456,3762.9,5089.1,189.4,56.8
2007,1504703,Amazônia,9098.17456,3841.9,5010.1,189.4,56.8
2003,1504703,Amazônia,9098.17456,3444.1,5407.9,189.4,56.8
2013,1504703,Amazônia,9098.17456,4261.7,4590.3,189.4,56.8
2022,1504703,Amazônia,9098.17456,4613.4,4238.6,189.4,56.8
2012,1504703,Amazônia,9098.17456,4225.8,4626.2,189.4,56.8
2011,1504703,Amazônia,9098.17456,4182.7,4669.3,189.4,56.8
2004,1504703,Amazônia,9098.17456,3573.2,5278.8,189.4,56.8
2000,1504703,Amazônia,9098.17456,2683.9,6168.1,189.4,56.8
2009,1504703,Amazônia,9098.17456,4024.6,4827.4,189.4,56.8
2005,1504703,Amazônia,9098.17456,3653.4,5198.6,189.4,56.8
2018,1504703,Amazônia,9098.17456,4418.9,4433.1,189.4,56.8
2014,1504703,Amazônia,9098.17456,4286.5,4565.5,189.4,56.8
2014,1716307,Amazônia,1239.63358,1004.3,132.6,73,29.7
2013,1716307,Amazônia,1239.63358,1003.9,133,73,29.7
2019,1716307,Amazônia,1239.63358,1006.3,130.6,73,29.7
2002,1716307,Amazônia,1239.63358,982.4,154.5,73,29.7
2005,1716307,Amazônia,1239.63358,998.2,138.7,73,29.7
2018,1716307,Amazônia,1239.63358,1006.2,130.7,73,29.7
2012,1716307,Amazônia,1239.63358,1003.7,133.2,73,29.7
2016,1716307,Amazônia,1239.63358,1005.7,131.2,73,29.7
2003,1716307,Amazônia,1239.63358,982.5,154.4,73,29.7
2022,1716307,Amazônia,1239.63358,1007.1,129.8,73,29.7
2004,1716307,Amazônia,1239.63358,986.3,150.6,73,29.7
2009,1716307,Amazônia,1239.63358,1003.1,133.8,73,29.7
2020,1716307,Amazônia,1239.63358,1006.3,130.6,73,29.7
2007,1716307,Amazônia,1239.63358,1001,135.9,73,29.7
2000,1716307,Amazônia,1239.63358,979.7,157.2,73,29.7
2001,1716307,Amazônia,1239.63358,980.4,156.5,73,29.7
2023,1716307,Amazônia,1239.63358,1007.2,129.7,73,29.7
2015,1716307,Amazônia,1239.63358,1004.8,132.1,73,29.7
2011,1716307,Amazônia,1239.63358,1003.5,133.4,73,29.7
2008,1716307,Amazônia,1239.63358,1002.6,134.3,73,29.7
2021,1716307,Amazônia,1239.63358,1006.6,130.3,73,29.7
2006,1716307,Amazônia,1239.63358,998.9,138,73,29.7
2017,1716307,Amazônia,1239.63358,1006.1,130.8,73,29.7
2010,1716307,Amazônia,1239.63358,1003.3,133.6,73,29.7
2003,1507706,Amazônia,1641.83101,119.8,1219.9,178.8,123.3
2014,1507706,Amazônia,1641.83101,123.4,1216.3,178.8,123.3
2019,1507706,Amazônia,1641.83101,123.7,1216,178.8,123.3
2007,1507706,Amazônia,1641.83101,120.4,1219.3,178.8,123.3
2021,1507706,Amazônia,1641.83101,124.4,1215.3,178.8,123.3
2009,1507706,Amazônia,1641.83101,120.9,1218.8,178.8,123.3
2010,1507706,Amazônia,1641.83101,123,1216.7,178.8,123.3
2011,1507706,Amazônia,1641.83101,123,1216.7,178.8,123.3
2012,1507706,Amazônia,1641.83101,123.1,1216.6,178.8,123.3
2000,1507706,Amazônia,1641.83101,0.9,1338.8,178.8,123.3
2006,1507706,Amazônia,1641.83101,120.2,1219.5,178.8,123.3
2002,1507706,Amazônia,1641.83101,119.8,1219.9,178.8,123.3
2013,1507706,Amazônia,1641.83101,123.4,1216.3,178.8,123.3
2005,1507706,Amazônia,1641.83101,120.2,1219.5,178.8,123.3
2001,1507706,Amazônia,1641.83101,119.8,1219.9,178.8,123.3
2020,1507706,Amazônia,1641.83101,124.1,1215.6,178.8,123.3
2018,1507706,Amazônia,1641.83101,123.6,1216.1,178.8,123.3
2017,1507706,Amazônia,1641.83101,123.6,1216.1,178.8,123.3
2015,1507706,Amazônia,1641.83101,123.4,1216.3,178.8,123.3
2016,1507706,Amazônia,1641.83101,123.5,1216.2,178.8,123.3
2004,1507706,Amazônia,1641.83101,120,1219.7,178.8,123.3
2008,1507706,Amazônia,1641.83101,120.4,1219.3,178.8,123.3
2022,1507706,Amazônia,1641.83101,124.4,1215.3,178.8,123.3
2023,1507706,Amazônia,1641.83101,124.4,1215.3,178.8,123.3
2012,1505502,Amazônia,19323.72785,8611,10674.4,7,31.3
2022,1505502,Amazônia,19323.72785,8866.5,10418.9,7,31.3
2023,1505502,Amazônia,19323.72785,8898.1,10387.3,7,31.3
2008,1505502,Amazônia,19323.72785,8370.8,10914.6,7,31.3
2017,1505502,Amazônia,19323.72785,8724.8,10560.6,7,31.3
2019,1505502,Amazônia,19323.72785,8768.7,10516.7,7,31.3
2014,1505502,Amazônia,19323.72785,8661.3,10624.1,7,31.3
2000,1505502,Amazônia,19323.72785,7171.9,12113.5,7,31.3
2001,1505502,Amazônia,19323.72785,7282.6,12002.8,7,31.3
2021,1505502,Amazônia,19323.72785,8819.5,10465.9,7,31.3
2011,1505502,Amazônia,19323.72785,8593.9,10691.5,7,31.3
2020,1505502,Amazônia,19323.72785,8788.3,10497.1,7,31.3
2005,1505502,Amazônia,19323.72785,8125.1,11160.3,7,31.3
2009,1505502,Amazônia,19323.72785,8491.2,10794.2,7,31.3
2016,1505502,Amazônia,19323.72785,8705.2,10580.2,7,31.3
2003,1505502,Amazônia,19323.72785,7524.7,11760.7,7,31.3
2006,1505502,Amazônia,19323.72785,8217.2,11068.2,7,31.3
2010,1505502,Amazônia,19323.72785,8558.8,10726.6,7,31.3
2018,1505502,Amazônia,19323.72785,8742.9,10542.5,7,31.3
2004,1505502,Amazônia,19323.72785,7791.4,11494,7,31.3
2007,1505502,Amazônia,19323.72785,8307.6,10977.8,7,31.3
2013,1505502,Amazônia,19323.72785,8641.6,10643.8,7,31.3
2002,1505502,Amazônia,19323.72785,7431.8,11853.6,7,31.3
2015,1505502,Amazônia,19323.72785,8685.3,10600.1,7,31.3
2005,1508159,Amazônia,10778.69046,2535,8243.4,0,0.3
2004,1508159,Amazônia,10778.69046,2418.4,8360,0,0.3
2013,1508159,Amazônia,10778.69046,3178.9,7599.5,0,0.3
2006,1508159,Amazônia,10778.69046,2628.5,8149.9,0,0.3
2007,1508159,Amazônia,10778.69046,2783.4,7995,0,0.3
2012,1508159,Amazônia,10778.69046,3131.6,7646.8,0,0.3
2008,1508159,Amazônia,10778.69046,2873.8,7904.6,0,0.3
2002,1508159,Amazônia,10778.69046,1506.2,9272.2,0,0.3
2009,1508159,Amazônia,10778.69046,2972.9,7805.5,0,0.3
2010,1508159,Amazônia,10778.69046,3041.4,7737,0,0.3
2001,1508159,Amazônia,10778.69046,1475.2,9303.2,0,0.3
2023,1508159,Amazônia,10778.69046,4204.6,6573.8,0,0.3
2015,1508159,Amazônia,10778.69046,3246.3,7532.1,0,0.3
2019,1508159,Amazônia,10778.69046,3634.3,7144.1,0,0.3
2021,1508159,Amazônia,10778.69046,3907.3,6871.1,0,0.3
2020,1508159,Amazônia,10778.69046,3767.7,7010.7,0,0.3
2014,1508159,Amazônia,10778.69046,3193.3,7585.1,0,0.3
2000,1508159,Amazônia,10778.69046,1011.7,9766.7,0,0.3
2011,1508159,Amazônia,10778.69046,3079.7,7698.7,0,0.3
2016,1508159,Amazônia,10778.69046,3310.1,7468.3,0,0.3
2018,1508159,Amazônia,10778.69046,3480.3,7298.1,0,0.3
2017,1508159,Amazônia,10778.69046,3398.7,7379.7,0,0.3
2022,1508159,Amazônia,10778.69046,4100.9,6677.5,0,0.3
2003,1508159,Amazônia,10778.69046,2297.4,8481,0,0.3
2011,5103809,Amazônia,885.88088,723,32.7,130.2,0
2005,5103809,Amazônia,885.88088,719.7,36,130.2,0
2000,5103809,Amazônia,885.88088,716,39.7,130.2,0
2003,5103809,Amazônia,885.88088,718.1,37.6,130.2,0
2023,5103809,Amazônia,885.88088,723.4,32.3,130.2,0
2004,5103809,Amazônia,885.88088,718.1,37.6,130.2,0
2012,5103809,Amazônia,885.88088,723,32.7,130.2,0
2018,5103809,Amazônia,885.88088,723.1,32.6,130.2,0
2015,5103809,Amazônia,885.88088,723.1,32.6,130.2,0
2001,5103809,Amazônia,885.88088,717,38.7,130.2,0
2022,5103809,Amazônia,885.88088,723.4,32.3,130.2,0
2006,5103809,Amazônia,885.88088,721.4,34.3,130.2,0
2013,5103809,Amazônia,885.88088,723,32.7,130.2,0
2021,5103809,Amazônia,885.88088,723.4,32.3,130.2,0
2009,5103809,Amazônia,885.88088,722.6,33.1,130.2,0
2019,5103809,Amazônia,885.88088,723.1,32.6,130.2,0
2014,5103809,Amazônia,885.88088,723,32.7,130.2,0
2008,5103809,Amazônia,885.88088,722.4,33.3,130.2,0
2007,5103809,Amazônia,885.88088,721.5,34.2,130.2,0
2010,5103809,Amazônia,885.88088,722.7,33,130.2,0
2016,5103809,Amazônia,885.88088,723.1,32.6,130.2,0
2020,5103809,Amazônia,885.88088,723.4,32.3,130.2,0
2002,5103809,Amazônia,885.88088,717.4,38.3,130.2,0
2017,5103809,Amazônia,885.88088,723.1,32.6,130.2,0
2019,1500206,Amazônia,4353.10954,2411.7,1833.2,42.7,65.5
2004,1500206,Amazônia,4353.10954,2082,2162.9,42.7,65.5
2018,1500206,Amazônia,4353.10954,2393.5,1851.4,42.7,65.5
2016,1500206,Amazônia,4353.10954,2358.3,1886.6,42.7,65.5
2021,1500206,Amazônia,4353.10954,2437.7,1807.2,42.7,65.5
2003,1500206,Amazônia,4353.10954,2009.4,2235.5,42.7,65.5
2001,1500206,Amazônia,4353.10954,1938.9,2306,42.7,65.5
2002,1500206,Amazônia,4353.10954,1981.4,2263.5,42.7,65.5
2014,1500206,Amazônia,4353.10954,2344.1,1900.8,42.7,65.5
2022,1500206,Amazônia,4353.10954,2443.4,1801.5,42.7,65.5
2007,1500206,Amazônia,4353.10954,2210.3,2034.6,42.7,65.5
2023,1500206,Amazônia,4353.10954,2451.8,1793.1,42.7,65.5
2013,1500206,Amazônia,4353.10954,2338.3,1906.6,42.7,65.5
2005,1500206,Amazônia,4353.10954,2136.2,2108.7,42.7,65.5
2009,1500206,Amazônia,4353.10954,2270,1974.9,42.7,65.5
2012,1500206,Amazônia,4353.10954,2320,1924.9,42.7,65.5
2020,1500206,Amazônia,4353.10954,2427.4,1817.5,42.7,65.5
2006,1500206,Amazônia,4353.10954,2172.3,2072.6,42.7,65.5
2015,1500206,Amazônia,4353.10954,2351.1,1893.8,42.7,65.5
2000,1500206,Amazônia,4353.10954,1877.1,2367.8,42.7,65.5
2017,1500206,Amazônia,4353.10954,2376.8,1868.1,42.7,65.5
2008,1500206,Amazônia,4353.10954,2258.1,1986.8,42.7,65.5
2010,1500206,Amazônia,4353.10954,2300.2,1944.7,42.7,65.5
2011,1500206,Amazônia,4353.10954,2315.2,1929.7,42.7,65.5
2013,1508357,Amazônia,3223.74201,1917.6,1180.1,0.1,125.9
2011,1508357,Amazônia,3223.74201,1903.2,1194.5,0.1,125.9
2019,1508357,Amazônia,3223.74201,2011.7,1086,0.1,125.9
2012,1508357,Amazônia,3223.74201,1908.3,1189.4,0.1,125.9
2008,1508357,Amazônia,3223.74201,1839.1,1258.6,0.1,125.9
2003,1508357,Amazônia,3223.74201,1672.5,1425.2,0.1,125.9
2020,1508357,Amazônia,3223.74201,2020.1,1077.6,0.1,125.9
2009,1508357,Amazônia,3223.74201,1840.6,1257.1,0.1,125.9
2021,1508357,Amazônia,3223.74201,2024.4,1073.3,0.1,125.9
2015,1508357,Amazônia,3223.74201,1982.2,1115.5,0.1,125.9
2022,1508357,Amazônia,3223.74201,2027.6,1070.1,0.1,125.9
2010,1508357,Amazônia,3223.74201,1850.1,1247.6,0.1,125.9
2017,1508357,Amazônia,3223.74201,2000.1,1097.6,0.1,125.9
2016,1508357,Amazônia,3223.74201,1992.9,1104.8,0.1,125.9
2007,1508357,Amazônia,3223.74201,1828.6,1269.1,0.1,125.9
